date_time_(UTC),channel,duration,https://archive.org/details/,text
2024-03-01 16:23:00,CNNW,24,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1380,"DEFIANT RUSSIANS GATHER FOR NAVALNY'S FUNERAL, BURIAL"
2024-03-01 16:23:00,MSNBCW,56,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/1380,l LIVE NOW: IDF SPOKESPERSON ON MSNBC
2024-03-01 16:24:00,BBCNEWS,31,,Thomas Kingston died from 'traumatic head wound'
2024-03-01 16:24:00,CNNW,41,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1440,"DEFIANT RUSSIANS GATHER FOR NAVALNY'S FUNERAL, BURIAL\nDEFIANT RUSSIANS GATHER FOR NAVALNY'S FUNERAL, BURIAL. . Clarissa Ward @W Chief International Correspondent"
2024-03-01 16:24:00,FOXNEWSW,8,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/1440,IN COURT. . |. . BIDEN SLAMMED FOR VISITING LOW-TRAFFIC BORDER AREA |
2024-03-01 16:25:00,BBCNEWS,47,,Thomas Kingston died from 'traumatic head wound'\n[O NEWS
2024-03-01 16:25:00,CNNW,24,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1500,"DEFIANT RUSSIANS GATHER FOR NAVALNY'S FUNERAL, BURIAL\nMOURNERS RISK ARREST AT NAVALNY FUNERAL, BURIAL\nDEFIANT RUSSIANS GATHER FOR NAVALNY'S FUNERAL, BURIAL. . Clarissa Ward @W Chief International Correspondent\nCNN SIGNAL FROM NAVALNY FUNERAL WAS APPARENTLY BLOCKED"
2024-03-01 16:25:00,FOXNEWSW,18,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/1500,"|. . IN COURT. . BIDEN SLAMMED FOR VISITING LOW-TRAFFIC BORDER AREA |\ni TRUMP: \""INCENTIVE\"" FOR ILLEGALS, VETS GET NOTHING A"
2024-03-01 16:26:00,BBCNEWS,6,,Thomas Kingston died from 'traumatic head wound'
2024-03-01 16:26:00,CNNW,62,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1560,"MOURNERS RISK ARREST AT NAVALNY FUNERAL, BURIAL"
2024-03-01 16:26:00,MSNBCW,5,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/1560,©2O24 Aetna Inc. YOOO1_36686_2O24_M. 2777669-O1O1
2024-03-01 16:27:00,CNNW,49,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1620,"MOURNERS RISK ARREST AT NAVALNY FUNERAL, BURIAL. . Clarissa Ward @W Chief International Correspondent\nMOURNERS RISK ARREST AT NAVALNY FUNERAL, BURIAL\nNAVALNY'S WIDOW THANKS HIM FOR \""26 YEARS OF ABSOLUTE HAPPINESS\"
2024-03-01 16:29:00,CNNW,55,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1740,MOURNERS LINE UP TO PAY RESPECTS AFTER NAVALNY'S FUNERAL\nBIDEN OFFERS TO WORK WITH TRUMP ON BORDER BILL
2024-03-01 16:29:00,FOXNEWSW,22,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/1740,1-8OO-63O-3838\n1-8OO-63O-3838. . 4 | SADDLE ROCK. . LLLLLLLLLL
2024-03-01 16:29:00,MSNBCW,34,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/1740,FIRST DETAILS EMERGING FROM. TRUMP CLASSIFIED DOCS HEARING
2024-03-01 16:30:00,CNNW,17,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1800,BIDEN OFFERS TO WORK WITH TRUMP ON BORDER BILL\nVRAYLAR is approved in adults to treat depressive episodes that happen with bipolar | disorder (bipolar | dep!. and for the short-term treatment of manic or mixed episodes that happen with bipolar | disorder.\nAsk your healthcare provider about VRAYLAR. Available by prescription only.\nIndividual responses to therapy may vary.
2024-03-01 16:31:00,CNNW,7,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/1860,MIGRATION. @ Rent or bily
2024-03-01 16:31:00,MSNBCW,30,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/1860,MASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL\nFIRST DETAILS EMERGING FROM. TRUMP CLASSIFIED DOCS HEARING
2024-03-01 16:33:00,FOXNEWSW,20,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/1980,wDayUSA.com 1-8OO-995-7563\nSOON: FUNERAL FOR MURDERED GA STUDENT LAKEN RILEY
2024-03-01 16:33:00,MSNBCW,61,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/1980,MASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL
2024-03-01 16:34:00,CNNW,7,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2040,"TRUMP, BIDEN PITCH CLASHING MESSAGES AT BORDER\nCIRQUEDUSOLEIL.COM/KOOZA"
2024-03-01 16:34:00,FOXNEWSW,10,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2040,"TRUMP: | SPOKE TO RILEY'S \""DEVASTATED\"" PARENTS l : h"
2024-03-01 16:35:00,CNNW,51,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2100,"TRUMP, BIDEN PITCH CLASHING MESSAGES AT BORDER\nBIDEN OFFERS TO WORK WITH TRUMP ON NEW BORDER BILL"
2024-03-01 16:35:00,FOXNEWSW,14,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2100,A. SOON: FUNERAL FOR MURDERED GA STUDENT LAKEN RILEY
2024-03-01 16:35:00,MSNBCW,8,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2100,~=—_ BORDERBATTLE\nPP-NNT-USA-312O ©2O23 Pfizer Inc. Al rights reserved. December 2O23.
2024-03-01 16:37:00,CNNW,22,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2220,"BIDEN OFFERS TO WORK WITH TRUMP ON NEW BORDER BILL. . Rep. Vicente Gonzalez | (D) District Includes Mexican Border Area\nBIDEN RIPS TRUMP FOR TANKING BIPARTISAN BORDER. SECURITY BILL, OFFERS TO WORK TOGETHER ON DEAL\nBIDEN OFFERS TO WORK WITH TRUMP ON NEW BORDER BILL"
2024-03-01 16:38:00,CNNW,35,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2280,"BIDEN RIPS TRUMP FOR TANKING BIPARTISAN BORDER. SECURITY BILL, OFFERS TO WORK TOGETHER ON DEAL\nPOLL: VOTERS THINK IMMIGRATION IS BIGGEST ISSUE\nPOLL: VOTERS THINK IMMIGRATION IS BIGGEST ISSUE. . Rep. Vicente Gonzalez | (D) Texas"
2024-03-01 16:38:00,MSNBCW,47,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2280,"BIDEN, TRUMP DELIVER DUELING REMARKS ALONG TX BORDER"
2024-03-01 16:39:00,CNNW,26,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2340,FEDERAL JUDGE BLOCKS ENFORCEMENT OF. CONTROVERSIAL TEXAS IMMIGRATION LAW\nPOLL: VOTERS THINK IMMIGRATION IS BIGGEST ISSUE. . Rep. Vicente Gonzalez | (D) Texas\nPOLL: VOTERS THINK IMMIGRATION IS BIGGEST ISSUE
2024-03-01 16:40:00,FOXNEWSW,23,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2400,WHITE HOUSE'S ILLEGAL IMMIGRANT NAME GAME
2024-03-01 16:40:00,MSNBCW,46,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2400,"BIDEN, TRUMP DELIVER DUELING REMARKS ALONG TX BORDER\nLIVE ON MSNBC: FMR. REP. BETO O'ROURKE (D-TX)"
2024-03-01 16:41:00,CNNW,19,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2460,CALLS GROW FOR INVESTIGATION OF GAZA FOOD AID TRAGEDY\nFEDERAL JUDGE BLOCKS ENFORCEMENT OF. CONTROVERSIAL TEXAS IMMIGRATION LAW
2024-03-01 16:42:00,FOXNEWSW,27,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2520,| 1-8OO-7O4-42OO %=
2024-03-01 16:42:00,MSNBCW,55,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2520,NOW: BETO OROURKE ON BORDER VISITS BY BIDEN & TRUMP\nLIVE ON MSNBC: FMR. REP. BETO O'ROURKE (D-TX)
2024-03-01 16:43:00,CNNW,9,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2580,"4@ Scan Now,. . /&\\ Joinstjude.org. et 1-8OO-524-OO5O\n/&\\ Joinstjude.org. et 1-8OO-524-OO5O"
2024-03-01 16:43:00,FOXNEWSW,39,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2580,1-8OO-7O4-42OO %\n§l 1-8OO-7O4-42OO %=
2024-03-01 16:43:00,MSNBCW,55,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2580,"NOW: BETO OROURKE ON BORDER VISITS BY BIDEN & TRUMP\n'| MR, REP. BETO OROURKE| (O) TEXAS"
2024-03-01 16:44:00,BBCNEWS,3,,dPlymouth Saturday O6O '
2024-03-01 16:44:00,FOXNEWSW,21,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2640,1-8OO-7O4-42OO %
2024-03-01 16:44:00,MSNBCW,37,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2640,| BIDEN CALLS ON TRUMP TO HELP PASS BORDER REFORM\nNOW: BETO OROURKE ON BORDER VISITS BY BIDEN & TRUMP
2024-03-01 16:45:00,BBCNEWS,19,,Ruthless dating: Nipping it in the bud\nWhy some singles cut things off after bad dates
2024-03-01 16:45:00,CNNW,4,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2700,H 2 Download on the GETITON. gllt.com & App Store P® Google Play
2024-03-01 16:45:00,FOXNEWSW,3,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2700,dexcom.com/magic
2024-03-01 16:45:00,MSNBCW,15,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2700,BIDEN CALLS ON TRUMP TO HELP PASS BORDER REFORM\nDEADLY WILDFIRES
2024-03-01 16:46:00,BBCNEWS,34,,Why some singles cut things off after bad dates\nRelationship Coach. [O ENEWS
2024-03-01 16:46:00,CNNW,39,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2760,GAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD\nTODAY: BIDEN TO ADDRESS HUMANITARIAN CRISIS IN GAZA
2024-03-01 16:47:00,BBCNEWS,42,,Ruthless dating: Nipping it in the bud\nWhy some singles cut things off after bad dates
2024-03-01 16:47:00,CNNW,51,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2820,GAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD. . Jeremy Diamond | ©@W Correspondent\nGAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD
2024-03-01 16:47:00,MSNBCW,15,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2820,| TX BATTLING BIGGEST WILDFIRE IN STATE'S HISTORY
2024-03-01 16:48:00,BBCNEWS,30,,Why some singles cut things off after bad dates\nRuthless dating: Nipping it in the bud
2024-03-01 16:48:00,CNNW,46,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2880,"GAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD. . Jeremy Diamond | ©@W Correspondent\nGAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD. . IDF: Israeli tanks fired warning shots to \""cautiously\"" disperse crowd"
2024-03-01 16:48:00,MSNBCW,48,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2880,o | TX BATTLING BIGGEST WILDFIRE IN STATE'S HISTORY\nTX BATTLING BIGGEST WILDFIRE IN STATE'S HISTORY
2024-03-01 16:49:00,BBCNEWS,26,,Ruthless dating: Nipping it in the bud\nWhy some singles cut things off after bad dates
2024-03-01 16:49:00,CNNW,46,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/2940,"GAZA HEALTH MINISTRY: 1OO+ KILLED WAITING FOR FOOD. . IDF: Israeli tanks fired warning shots to \""cautiously\"" disperse crowd\nPOLLS OPEN IN IRANIAN ELECTION"
2024-03-01 16:49:00,FOXNEWSW,6,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/2940,IN COURT
2024-03-01 16:49:00,MSNBCW,24,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/2940,"| TX WILDFIRE BURNS 1M+ ACRES, BIGGER THAN RHODE ISLAND\nl TX BATTLING BIGGEST WILDFIRE IN STATE'S HISTORY\n. CONGRESS PASSES SHORT-TERM FUNDING BILL"
2024-03-01 16:50:00,BBCNEWS,22,,Why some singles cut things off after bad dates\nRuthless dating: Nipping it in the bud
2024-03-01 16:50:00,FOXNEWSW,8,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/3000,| INC. BIDEN LOSING SUPPORT FROM DEMS OVER WAR IN GAZA\nIN COURT
2024-03-01 16:50:00,MSNBCW,46,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3000,. CONGRESS PASSES SHORT-TERM FUNDING BILL\n| CONGRESS PASSES SHORT- TERM FUNDING BILL
2024-03-01 16:51:00,BBCNEWS,26,,Ruthless dating: Nipping it in the bud\n[O NEWS
2024-03-01 16:51:00,CNNW,29,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3060,8OO—7O6:e19§ 89 l Humana.\nCall now for your free guide!. . 8OO-7O6-1369 l Humana.
2024-03-01 16:52:00,BBCNEWS,27,,England and Wales had wettest February on record\n|. [O NEWS
2024-03-01 16:52:00,CNNW,17,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3120,Humana.\nCall now for your free guide!. 8OO-7O6-1369 l Humana.\nCall now for your free guide!. . 8OO-7O6-1369 l Humana.\ncall 1-888-65-AETNA (17v: 711) vaetna®. AetnaMedicare.com/TV medicare solutions
2024-03-01 16:52:00,FOXNEWSW,4,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/3120,IN COURT
2024-03-01 16:52:00,MSNBCW,30,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3120,l CONGRESS PASSES SHORT-TERM FUNDING BILL\nl PUNCHBOWL: CORNYN RUNNING HARD TO REPLACE MCCONNELL\nJOCKEYING TO REPLACE MCCONNELL AS GOP LEADER
2024-03-01 16:53:00,BBCNEWS,41,,England and Wales had wettest February on record
2024-03-01 16:53:00,CNNW,4,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3180,SIEVE GARVEY
2024-03-01 16:53:00,MSNBCW,6,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3180,"PUNCHBOWL: CORNYN RUNNING HARD TO REPLACE MCCONNELL\nPRES. BIDEN: MAJOR PHARMACIES BECOMING CERTIFIED. TO DISPENSE ABORTION PILL MIFEPRISTONE\nAllergic reactions can occur,. including anaphylaxis.\nMaintenance treatment for ages 6+.. Autoinjector for ages 12+.. Taken every 4 weeks."
2024-03-01 16:54:00,BBCNEWS,27,,UK Eurovision Song Contest entry unveiled\nEngland and Wales had wettest February on record
2024-03-01 16:54:00,CNNW,22,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3240,IRANIANS VOTE IN MAJOR ELECTION\nIRAN'S SUPREME LEADER CASTS FIRST BALLOT IN ELECTION
2024-03-01 16:54:00,MSNBCW,3,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3240,Starts to work at hour 1 for allergy relief.
2024-03-01 16:55:00,BBCNEWS,12,,Ten weeks to go until Eurovision Song Contest\nUK Eurovision Song Contest entry unveiled
2024-03-01 16:55:00,CNNW,45,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3300,IRAN'S SUPREME LEADER CASTS FIRST BALLOT IN ELECTION\nIRAN'S SUPREME LEADER CASTS FIRST BALLOT IN ELECTION. . Frederik Pleitgen @W Senior International Correspondent
2024-03-01 16:56:00,BBCNEWS,12,,Ten weeks to go until Eurovision Song Contest
2024-03-01 16:57:00,BBCNEWS,5,,"Tideswell, Derbyshire. VlllagerJlm"
2024-03-01 16:57:00,CNNW,19,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3420,1-8OO-35O1-14OO 4=\n| vat | |. | Ted Kuenz 4@ |
2024-03-01 16:57:00,FOXNEWSW,16,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/3420,realchoice: sellino\n1-8OO-63O-3838
2024-03-01 16:57:00,MSNBCW,53,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3420,"FAMILY OF CUBAN DISSIDENT FILES LAWSUIT. AGAINST FMR. U.S. AMB. ACCUSED OF SPYING FOR CUBA\n' FOUNDER, CUBA DECIDE"
2024-03-01 16:58:00,BBCNEWS,10,,'P\\ymouth Saturday O6:OO
2024-03-01 16:58:00,CNNW,10,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3480,1-8OO-5O1-14OO 4=
2024-03-01 16:58:00,FOXNEWSW,13,FOXNEWSW_20240301_160000_The_Faulkner_Focus/start/3480,4| SADDLE ROCK 1-8OO-63O-3838\n( ShiningThroughCIDP.com\n1-8OO-63O-3838. . 4’ | SADDLE ROCK. . LLLLLLLLLL\nery and voices feature real people living with CIDP (chronic inflammatory demyelinating polyneuropathy).
2024-03-01 16:58:00,MSNBCW,42,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3480,FMR. U.S. AMB. SAYS HE WILL PLEAD GUILTY. TO BEING SECRET AGENT FOR CUBA\nFAMILY OF CUBAN DISSIDENT FILES LAWSUIT. AGAINST FMR. U.S. AMB. ACCUSED OF SPYING FOR CUBA\nFOUNDATION FOR PAN AMERICAN DEMOCRACY. ' EXECUTIVE DIRECTOR
2024-03-01 16:59:00,CNNW,5,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3540,"For more information including cost and savings, visit SOTYKTU.COM, call 1-888-SOTYKTU, or scan the QR code.. . EIES"
2024-03-01 16:59:00,MSNBCW,33,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3540,FMR. U.S. AMB. SAYS HE WILL PLEAD GUILTY. TO BEING SECRET AGENT FOR CUBA\nlI LIVE: DAUGHTER OF PROMINENT CUBAN ACTIVIST OSWALDO PAYA
2024-03-01 17:00:00,CNNW,8,CNNW_20240301_160000_CNN_Newsroom_With_Wolf_Blitzer/start/3600,CIRQUEDUSOLEIL.COM/KOOZA
2024-03-01 17:00:00,MSNBCW,17,MSNBCW_20240301_160000_Jose_Diaz-Balart_Reports/start/3600,LIVE: DAUGHTER OF PROMINENT CUBAN ACTIVIST OSWALDO PAYA
2024-03-01 17:01:00,BBCNEWS,7,,Alexei Navalny's funeral has taken place in Moscow
2024-03-01 17:01:00,CNNW,7,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/60,MesoBook.com 8OO-872-49(
2024-03-01 17:01:00,FOXNEWSW,14,FOXNEWSW_20240301_170000_Outnumbered/start/60,NOW: TRUMP IN FL COURT FOR CLASSIFIED DOCS CASE
2024-03-01 17:02:00,BBCNEWS,26,,Alexei Navalny's funeral has taken place in Moscow\nNGO says 45 detained for marking Navalny's funeral
2024-03-01 17:02:00,CNNW,6,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/120,"TODAY: PIVOTAL HEARINGS IN TRUMP'S CASES IN FLORIDA, GEORGIA"
2024-03-01 17:02:00,MSNBCW,23,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/120,"| TRUMP TEAM TRIES TO DELAY CLASSIFIED DOCS TRIAL\nSCOTUS DECISION TO TAKE UP TRUMP IMMUNITY CLAIM. COULD IMPACT START OF OTHER TRIALS\n| TRUMP IN FL COURT TODAY IN CLASSIFIED DOCS CASE\nVK LUIN ALINU A VULV N,. RECORD, OR OTHER OBJECT. . SUPERCEDING INDICTMENT"
2024-03-01 17:03:00,CNNW,20,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/180,"JUDGE CALLS ASPECTS OF PROSECUTION'S SCHEDULE FOR. TRUMP'S CLASSIFIED DOCUMENTS CASE \""UNREALISTIC\""\nJUDGE: TIMING OF TRUMP'S HUSH MONEY CASE IN NEW YORK MUST. \""COME INTO THE EQUATION\"" WHEN SETTING CLASSIFIED DOCS TRIAL\nTRUMP LAWYER: \""COMPLETELY UNFAIR\"" TO HAVE TO PREPARE. FOR CLASSIFIED DOCS CASE DURING NY HUSH MONEY TRIAL\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests August 12 at earliest"
2024-03-01 17:03:00,MSNBCW,23,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/180,"'| TRUMP TEAM TRIES TO DELAY CLASSIFIED DOCS TRIAL\nTRUMP TEAM, PROSECUTORS ARGUE OVER. START OF CLASSIFIED DOCUMENTS TRIAL\n| TRUMP IN FL COURT TODAY IN CLASSIFIED DOCS CASE"
2024-03-01 17:04:00,BBCNEWS,5,,Alexei Navalny died in an Arctic prison
2024-03-01 17:04:00,CNNW,33,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/240,"TRUMP LAWYER: \""COMPLETELY UNFAIR\"" TO HAVE TO PREPARE. FOR CLASSIFIED DOCS CASE DURING NY HUSH MONEY TRIAL\nTRUMP, SPECIAL COUNSEL JACK SMITH BOTH AT TODAY'S FLORIDA HEARING\nJUDGE: TIMING OF TRUMP'S HUSH MONEY CASE IN NEW YORK MUST. \""COME INTO THE EQUATION\"" WHEN SETTING CLASSIFIED DOCS TRIAL"
2024-03-01 17:04:00,MSNBCW,37,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/240,"TRUMP TEAM, PROSECUTORS ARGUE OVER. | START OF CLASSIFIED DOCUMENTS TRIAL\n| NOW: COURT HEARING TO DETERMINE NEXT STEPS. IN TRUMP CLASSIFIED DOCUMENTS CASE"
2024-03-01 17:06:00,BBCNEWS,10,,NGO says 45 detained for marking Navalny's funeral
2024-03-01 17:06:00,CNNW,17,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/360,"JACK SMITH'S PROPOSED TRIAL DATE OF JULY 8TH WOULD. BUMP UP AGAINST GOP CONVENTION THE WEEK OF JULY 15TH\nJUDGE: TIMING OF TRUMP'S HUSH MONEY CASE IN NEW YORK MUST. \""COME INTO THE EQUATION\"" WHEN SETTING CLASSIFIED DOCS TRIAL\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Jeff Swartz | Former Florida Judge\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Jeff Swartz | Professor, Thomas M. Cooley Law School Tampa Bay Campus\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests..."
2024-03-01 17:06:00,MSNBCW,41,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/360,| TRUMP TEAM TRIES TO DELAY CLASSIFIED DOCS TRIAL\nSCOTUS DECISION TO TAKE UP TRUMP IMMUNITY CLAIM. | COULD IMPACT START OF OTHER TRIALS
2024-03-01 17:07:00,CNNW,46,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/420,FLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests August 12 at earliest\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Shan Wu | Former Federal Prosecutor\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Shan Wu | Defense Attorney
2024-03-01 17:07:00,MSNBCW,34,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/420,"TRUMP TEAM, PROSECUTORS ARGUE OVER. START OF CLASSIFIED DOCUMENTS TRIAL\n| TRUMP TEAM TRIES TO DELAY CLASSIFIED DOCS TRIAL\nJOYCE VANCE. . AzMSNBC. LEGAL ANALYST"
2024-03-01 17:08:00,CNNW,22,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/480,"JUDGE: TIMING OF TRUMP'S HUSH MONEY CASE IN NEW YORK MUST. \""COME INTO THE EQUATION\"" WHEN SETTING CLASSIFIED DOCS TRIAL\nJUDGE CALLS ASPECTS OF PROSECUTION'S SCHEDULE FOR. TRUMP'S CLASSIFIED DOCUMENTS CASE \""UNREALISTIC\""\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests August 12 at earliest\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Shan Wu | Defense Attorney"
2024-03-01 17:09:00,BBCNEWS,12,,George Galloway wins Rochdale by-election\nNGO says 45 detained for marking Navalny's funeral
2024-03-01 17:09:00,FOXNEWSW,7,FOXNEWSW_20240301_170000_Outnumbered/start/540,| NOW: TRUMP IN COUR. CRITICS CONCERNED TRIALS ARE POLTICALLY MOTIVATED |y sl
2024-03-01 17:09:00,MSNBCW,38,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/540,| NOW: COURT HEARING TO DETERMINE NEXT STEPS. IN TRUMP CLASSIFIED DOCUMENTS CASE\nne America News (OAN). 'BS. e b B s el O anh e
2024-03-01 17:10:00,BBCNEWS,32,,Rochdale rejects major parties as Galloway wins\nGeorge Galloway wins Rochdale by-election
2024-03-01 17:10:00,CNNW,34,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/600,"JUDGE CALLS ASPECTS OF PROSECUTION'S SCHEDULE FOR. TRUMP'S CLASSIFIED DOCUMENTS CASE \""UNREALISTIC\""\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests August 12 at earliest"
2024-03-01 17:10:00,FOXNEWSW,3,FOXNEWSW_20240301_170000_Outnumbered/start/600,ns C & E and selenium. Use as part of a healthy diet. ©2O23 Abbott
2024-03-01 17:10:00,MSNBCW,49,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/600,"TRUMP TEAM, PROSECUTORS PROPOSE JURY. QUESTIONS IN CLASSIFIED DOCUMENTS CASE\nPAUL BUTLER FMR. FEDERAL PROSECUTOR"
2024-03-01 17:11:00,BBCNEWS,62,,George Galloway wins Rochdale by-election
2024-03-01 17:11:00,CNNW,34,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/660,"SOON: HEARING TO CONSIDER REMOVING D.A. FROM GEORGIA ELECTION CASE. . Disqualifying Fani Willis could derail the entire case\nJUDGE CALLS ASPECTS OF PROSECUTION'S SCHEDULE FOR. TRUMP'S CLASSIFIED DOCUMENTS CASE \""UNREALISTIC\""\nSOON: HEARING TO CONSIDER REMOVING D.A. FROM GEORGIA ELECTION CASE. . Jeff Swartz | Former Florida Judge\nSOON: HEARING TO CONSIDER REMOVING D.A. FROM GEORGIA ELECTION CASE. . Jeff Swartz | Professor, Thomas M. Cooley Law School Tampa Bay Campus"
2024-03-01 17:11:00,FOXNEWSW,8,FOXNEWSW_20240301_170000_Outnumbered/start/660,2751 oot G L. . )FNATURE.COM
